country,points,price,variety
France,89,22.0,Muscat
Italy,87,19.0,Garganega
US,87,54.0,Pinot Noir
France,87,18.0,Red Blend
US,87,30.0,Zinfandel
US,87,43.0,Cabernet Sauvignon
US,87,42.0,Syrah
US,87,20.0,Merlot
France,87,13.0,White Blend
Italy,87,19.0,White Blend
US,87,30.0,Cabernet Franc
US,87,45.0,Cabernet Sauvignon
US,87,12.0,Sauvignon Blanc
New Zealand,87,19.0,Pinot Noir
Spain,87,25.0,Tempranillo
Argentina,87,11.0,Torrontés
US,87,34.0,Cabernet Franc
Italy,87,37.0,White Blend
Spain,87,17.0,Garnacha-Tempranillo
US,87,13.0,Pinot Noir
US,87,18.0,Zinfandel
Spain,87,18.0,Bobal
US,87,23.0,Cabernet Sauvignon
US,87,30.0,Zinfandel
US,87,42.0,Zinfandel
US,87,35.0,Pinot Grigio-Sauvignon Blanc
US,87,28.0,Petite Sirah
Spain,87,18.0,Monastrell
France,87,30.0,Rosé
France,87,19.0,Rosé
US,84,18.0,Sauvignon Blanc
US,84,36.0,Rhône-style Red Blend
US,84,30.0,Zinfandel
US,84,18.0,Rosé
US,84,24.0,Chardonnay
US,84,15.0,Chardonnay
Spain,84,14.0,Tempranillo
Chile,84,12.0,Cabernet Sauvignon
Chile,84,15.0,Chardonnay
Spain,84,15.0,Garnacha Blanca
US,84,14.0,Rosé
Spain,84,15.0,Red Blend
Chile,84,10.0,Pinot Noir
US,84,28.0,Syrah
US,84,30.0,Red Blend
US,84,15.0,Chardonnay
France,84,19.0,Rhône-style Red Blend
Italy,84,12.0,Pinot Nero
Italy,84,12.0,Pinot Grigio
Spain,84,12.0,Verdejo-Viura
US,84,18.0,Rosé
Italy,84,18.0,Malvasia
US,84,18.0,Riesling
US,84,10.0,Riesling
Austria,84,10.0,Grüner Veltliner
US,84,22.0,Chardonnay
Italy,84,10.0,Pinot Grigio
Chile,84,30.0,Syrah
US,84,32.0,Syrah
France,84,11.0,Cabernet Franc
US,90,29.0,Sangiovese
US,90,28.0,Malbec
Spain,90,19.0,Red Blend
US,90,52.0,Cabernet Sauvignon
France,90,15.0,Syrah-Grenache
Spain,90,80.0,Tempranillo
France,90,29.0,Chardonnay
Italy,90,70.0,Nero d'Avola
Spain,90,100.0,Carignan
Italy,90,38.0,Aglianico
US,90,20.0,Merlot
Italy,90,40.0,Nerello Mascalese
US,90,16.0,Chardonnay
US,90,50.0,Bordeaux-style Red Blend
US,90,50.0,Bordeaux-style Red Blend
France,90,36.0,Pinot Noir
Italy,90,75.0,Aglianico
Spain,90,9.0,Tempranillo
Spain,90,22.0,Tinto del Pais
Spain,90,35.0,Sparkling Blend
France,90,27.0,Pinot Noir
US,90,55.0,Pinot Noir
Israel,90,45.0,Chardonnay
US,90,30.0,Syrah
Spain,90,27.0,Albariño
Italy,90,50.0,Pallagrello Nero
US,90,20.0,Sauvignon Blanc
US,90,18.0,Cabernet Franc
US,90,10.0,Merlot
US,87,24.0,Zinfandel
Italy,87,18.0,Primitivo
France,87,25.0,Bordeaux-style Red Blend
US,87,50.0,Pinot Noir
France,87,16.0,Red Blend
Italy,87,10.0,Cabernet Sauvignon
Italy,87,16.0,White Blend
Italy,87,42.0,Moscato
Italy,87,42.0,Red Blend
France,87,30.0,Bordeaux-style Red Blend
France,87,14.0,Merlot
France,87,16.0,Bordeaux-style Red Blend
France,87,20.0,Bordeaux-style Red Blend
France,87,15.0,Bordeaux-style Red Blend
Italy,87,16.0,Grillo
Chile,87,17.0,Carmenère
US,87,38.0,Pinot Noir
US,87,30.0,Cabernet Sauvignon
Chile,87,25.0,Cabernet Sauvignon
Chile,87,15.0,Cabernet Sauvignon
US,87,50.0,Red Blend
Italy,87,16.0,Red Blend
Italy,87,24.0,White Blend
Italy,87,24.0,Zibibbo
Italy,87,13.0,Nero d'Avola
US,87,30.0,Chardonnay
Austria,87,17.0,Scheurebe
Chile,87,12.0,Sauvignon Blanc
Italy,87,60.0,Pinot Nero
US,92,50.0,Bordeaux-style Red Blend
Spain,92,33.0,Tempranillo
Italy,92,19.0,Red Blend
US,92,65.0,Cabernet Sauvignon
Italy,92,25.0,Sangiovese
France,92,42.0,Rhône-style Red Blend
US,92,30.0,Chardonnay
US,92,48.0,Syrah
US,92,39.0,Chardonnay
US,92,67.0,Pinot Noir
US,92,45.0,Chardonnay
US,92,68.0,Cabernet Sauvignon
France,91,30.0,Riesling
France,91,30.0,Cabernet Franc
France,91,20.0,Gewürztraminer
US,91,47.0,Pinot Noir
US,91,45.0,Chardonnay
US,91,100.0,Cabernet Sauvignon
Italy,91,30.0,Sangiovese
Argentina,91,75.0,Malbec
France,91,40.0,Riesling
US,91,35.0,Pinot Noir
Spain,91,24.0,Sherry
Spain,91,70.0,Red Blend
US,91,56.0,Pinot Noir
US,91,42.0,Pinot Noir
Spain,91,70.0,Tempranillo
Italy,93,40.0,Müller-Thurgau
US,93,42.0,Malbec
US,93,48.0,Chardonnay
US,93,55.0,Pinot Noir
US,93,55.0,Pinot Noir
Portugal,93,35.0,Portuguese Red
France,93,37.0,Riesling
US,93,199.0,Cabernet Sauvignon
Australia,93,100.0,Shiraz
US,93,45.0,Pinot Noir
Portugal,93,50.0,Portuguese Red
Italy,93,80.0,White Blend
Italy,93,70.0,White Blend
US,93,57.0,Pinot Noir
Portugal,93,770.0,Port
France,93,40.0,Pinot Gris
Portugal,93,85.0,Port
Portugal,93,20.0,Portuguese Red
France,93,45.0,Pinot Gris
US,93,60.0,Cabernet Sauvignon
US,93,50.0,Bordeaux-style Red Blend
US,93,45.0,Chardonnay
US,93,35.0,Pinot Noir
US,93,75.0,Pinot Noir
US,93,75.0,Pinot Noir
US,93,38.0,Pinot Noir
France,93,30.0,Riesling
France,93,34.0,Sylvaner
Portugal,93,47.0,Port
Portugal,93,50.0,Portuguese Red
Argentina,92,215.0,Malbec
US,92,72.0,Red Blend
US,92,39.0,Zinfandel
Australia,92,60.0,Shiraz
Germany,92,35.0,Riesling
Germany,92,670.0,Riesling
US,92,40.0,Pinot Noir
Germany,92,32.0,Riesling
Australia,92,36.0,Grenache
Australia,92,25.0,Shiraz
Australia,92,41.0,Shiraz
France,92,105.0,Bordeaux-style Red Blend
US,92,34.0,Chardonnay-Albariño
US,92,60.0,Pinot Noir
US,92,60.0,Pinot Noir
US,92,75.0,Pinot Noir
Argentina,92,70.0,Red Blend
US,92,21.0,Pinot Blanc
Germany,92,79.0,Riesling
France,92,45.0,Savagnin
US,92,42.0,Chardonnay
US,92,65.0,Pinot Noir
US,92,52.0,Pinot Noir
US,92,38.0,Sauvignon Blanc
US,92,40.0,Chardonnay
US,92,86.0,Pinot Noir
US,92,52.0,Pinot Noir
US,94,95.0,Rhône-style Red Blend
France,94,48.0,Riesling
US,94,34.0,Pinot Noir
US,94,32.0,Cabernet Franc
US,94,28.0,Syrah
US,94,56.0,Pinot Noir
US,94,50.0,Zinfandel
France,94,62.0,Pinot Noir
Chile,93,86.0,Syrah
France,93,122.0,Pinot Noir
France,93,140.0,Pinot Noir
US,93,60.0,Pinot Noir
US,93,35.0,Chardonnay
France,93,58.0,Pinot Gris
France,93,55.0,Gewürztraminer
US,93,58.0,Pinot Noir
US,93,56.0,Pinot Noir
US,93,46.0,Pinot Noir
US,93,62.0,Pinot Noir
US,93,38.0,Syrah
US,93,56.0,Pinot Noir
US,93,62.0,Zinfandel
US,93,29.0,Sparkling Blend
US,93,35.0,Bordeaux-style Red Blend
Italy,93,65.0,Red Blend
US,93,48.0,Chardonnay
US,93,48.0,Chardonnay
US,93,65.0,Pinot Noir
US,93,38.0,Zinfandel
France,93,113.0,Pinot Noir
Spain,89,19.0,Tempranillo
US,89,12.0,Cabernet Sauvignon
Italy,89,25.0,Red Blend
Spain,89,31.0,Cariñena-Garnacha
US,89,20.0,Chardonnay
US,89,65.0,Pinot Noir
Italy,89,30.0,Red Blend
Australia,89,19.0,Cabernet Sauvignon
France,89,27.0,Pinot Noir
Italy,89,54.0,Sangiovese
Italy,89,14.0,Sangiovese
Italy,89,18.0,Red Blend
France,89,20.0,Pinot Noir
France,89,14.0,Pinot Blanc
Italy,89,18.0,Red Blend
Italy,89,28.0,Sangiovese
Italy,89,90.0,Sangiovese
Australia,89,18.0,Shiraz
France,89,20.0,Bordeaux-style Red Blend
Italy,89,25.0,Red Blend
Italy,89,25.0,Sangiovese
US,89,18.0,Pinot Noir
US,89,28.0,White Blend
France,89,26.0,Bordeaux-style Red Blend
France,89,28.0,Bordeaux-style Red Blend
US,89,13.0,Cabernet Sauvignon
Italy,89,30.0,Sangiovese
Italy,89,55.0,White Blend
Italy,89,17.0,Sangiovese
US,92,45.0,Chardonnay
South Africa,92,27.0,Pinotage
US,92,48.0,Bordeaux-style Red Blend
US,92,42.0,Mourvèdre
Italy,92,170.0,Red Blend
France,92,40.0,Chardonnay
Italy,92,100.0,Sangiovese
Italy,92,40.0,Sangiovese
US,92,100.0,Red Blend
US,92,60.0,Red Blend
Austria,92,20.0,Blaufränkisch
US,92,40.0,Chardonnay
US,92,35.0,Cabernet Sauvignon
US,92,53.0,Merlot
US,92,40.0,Claret
France,92,75.0,Pinot Noir
US,92,45.0,Syrah
Austria,92,19.0,Blaufränkisch
Argentina,92,120.0,Malbec
US,92,47.0,Malbec
US,92,38.0,Syrah
France,92,23.0,Rosé
US,92,43.0,Red Blend
US,92,45.0,Pinot Noir
Italy,91,52.0,White Blend
New Zealand,91,90.0,Pinot Noir
South Africa,91,40.0,Pinotage
South Africa,91,24.0,Chardonnay
France,87,17.0,Rosé
Italy,87,16.0,Friulano
France,87,10.0,White Blend
France,87,25.0,Rosé
France,87,13.0,Rosé
France,87,14.0,Sauvignon Blanc
Austria,87,15.0,Zweigelt
Italy,87,10.0,Garganega
France,87,12.0,Braucol
US,87,26.0,Cabernet Franc
US,87,19.0,Chardonnay
US,87,30.0,Merlot
Austria,87,22.0,Riesling
Italy,87,20.0,Friulano
US,87,15.0,Riesling
US,87,30.0,Pinot Noir
France,87,16.0,Rosé
US,87,14.0,Riesling
Italy,87,55.0,Aglianico
Spain,87,16.0,Red Blend
Spain,87,19.0,Albariño
US,87,32.0,Grenache
Argentina,87,13.0,Malbec
Italy,87,26.0,Friulano
New Zealand,87,32.0,Gewürztraminer
Argentina,87,15.0,Malbec-Cabernet Sauvignon
Argentina,87,15.0,White Blend
US,87,30.0,Rosé
Italy,87,16.0,Falanghina
US,84,30.0,Petit Verdot
France,84,15.0,Sauvignon Blanc
Italy,84,10.0,Montepulciano
Italy,84,38.0,Sangiovese
US,84,36.0,Zinfandel
Chile,84,40.0,White Blend
US,84,40.0,Syrah
US,84,13.0,Sauvignon Blanc
Italy,84,10.0,Red Blend
Italy,84,21.0,Sagrantino
US,84,25.0,Zinfandel
US,84,20.0,Pinot Noir
US,84,8.0,Chardonnay
US,84,45.0,Syrah
US,84,11.0,White Blend
Italy,84,14.0,Verdicchio
US,84,10.0,Chardonnay
Spain,84,16.0,Sparkling Blend
US,84,38.0,Cabernet Sauvignon
US,84,34.0,Zinfandel
France,84,12.0,Bordeaux-style White Blend
France,84,23.0,Bordeaux-style Red Blend
Italy,84,10.0,White Blend
US,84,18.0,Cabernet Sauvignon
US,84,25.0,Red Blend
US,84,22.0,Viognier
US,84,12.0,Rosé
Turkey,90,39.0,Syrah
Italy,90,60.0,Aglianico
US,90,45.0,Chardonnay
US,90,24.0,Cabernet Franc
US,90,25.0,Zinfandel
US,90,25.0,Syrah
US,90,29.0,Zinfandel
France,90,33.0,Syrah
France,90,65.0,Rhône-style White Blend
France,90,42.0,Rhône-style Red Blend
France,90,80.0,Viognier
Spain,90,32.0,Tinto del Pais
Italy,90,50.0,Red Blend
Italy,90,20.0,Fiano
Italy,90,30.0,Red Blend
Italy,90,40.0,Aglianico
US,90,49.0,Syrah
US,90,16.0,Cabernet Sauvignon
US,90,25.0,Red Blend
Italy,90,20.0,Red Blend
US,90,35.0,Syrah
France,90,85.0,Pinot Noir
France,90,55.0,Pinot Noir
Greece,90,16.0,Moschofilero
US,90,12.0,Rosé
US,90,48.0,Pinot Noir
France,90,36.0,Chardonnay
US,90,62.0,Pinot Noir
US,90,48.0,Chardonnay
US,87,20.0,Pinot Meunier
Italy,87,26.0,Vermentino
US,87,24.0,Chardonnay
US,87,29.0,Viognier
US,86,20.0,Merlot
US,86,50.0,Pinot Noir
France,86,20.0,Bordeaux-style Red Blend
France,86,12.0,Bordeaux-style White Blend
France,86,45.0,Bordeaux-style Red Blend
France,86,15.0,Gamay
France,86,16.0,Gamay
Chile,86,18.0,Chardonnay
Chile,86,25.0,Carmenère
US,86,23.0,Red Blend
US,86,27.0,Cabernet Franc
Italy,86,11.0,Primitivo
US,86,19.0,Cabernet Franc
Chile,86,35.0,Pinot Noir
Chile,86,25.0,Chardonnay
Italy,86,14.0,Negroamaro
France,86,11.0,Sauvignon Blanc
France,86,20.0,Gamay
Chile,86,26.0,Carmenère
Chile,86,17.0,Merlot
Italy,86,20.0,Nero di Troia
Italy,86,13.0,Grillo
France,93,59.0,Pinot Noir
France,93,32.0,Riesling
Germany,93,34.0,Riesling
Germany,93,35.0,Riesling
Germany,93,35.0,Riesling
US,93,80.0,Pinot Noir
US,93,40.0,Pinot Noir
South Africa,93,70.0,Syrah
US,93,65.0,Pinot Noir
US,93,69.0,Syrah
Spain,93,97.0,Tinta de Toro
Spain,93,40.0,Tempranillo Blend
US,93,25.0,Grenache
Germany,93,26.0,Riesling
Germany,93,50.0,Riesling
Portugal,93,55.0,Portuguese Red
Portugal,93,25.0,Portuguese Red
US,93,55.0,Pinot Noir
US,93,85.0,Pinot Noir
US,93,60.0,Pinot Noir
US,93,35.0,Chardonnay
US,93,85.0,Pinot Noir
US,93,75.0,Pinot Noir
Portugal,93,65.0,Port
US,93,58.0,Pinot Noir
France,93,33.0,Sauvignon Blanc
France,93,29.0,Pinot Gris
US,93,50.0,Pinot Noir
Italy,93,115.0,Ribolla Gialla
Argentina,93,65.0,Cabernet Sauvignon
US,91,60.0,Pinot Noir
New Zealand,91,30.0,Pinot Noir
US,91,30.0,Zinfandel
Italy,91,25.0,Sangiovese
Portugal,91,50.0,Port
US,91,45.0,Pinot Noir
France,91,45.0,Gewürztraminer
Portugal,91,18.0,Red Blend
Italy,91,70.0,Red Blend
US,91,18.0,Rosé
US,91,45.0,Pinot Noir
Portugal,91,18.0,Portuguese White
US,91,59.0,Pinot Noir
US,91,18.0,Red Blend
Portugal,91,19.0,Chenin Blanc
New Zealand,91,32.0,Pinot Noir
France,91,18.0,Riesling
Portugal,91,17.0,Portuguese White
Italy,91,35.0,Red Blend
France,91,60.0,Riesling
France,91,34.0,Rhône-style Red Blend
France,91,45.0,Sauvignon Blanc
US,91,38.0,Chardonnay
New Zealand,91,60.0,Pinot Noir
US,91,55.0,Syrah
US,92,125.0,Cabernet Sauvignon
US,92,42.0,Pinot Noir
US,92,100.0,Pinot Noir
US,92,250.0,Cabernet Sauvignon
US,92,79.0,Pinot Noir
Italy,92,41.0,Red Blend
Australia,92,70.0,Shiraz
Australia,92,138.0,Shiraz
Australia,92,65.0,Shiraz
Australia,92,25.0,Riesling
Germany,92,62.0,Riesling
France,92,80.0,Bordeaux-style Red Blend
US,92,48.0,Syrah
US,92,40.0,Chardonnay
US,92,34.0,Pinot Noir
France,92,20.0,Bordeaux-style Red Blend
Italy,92,55.0,Sagrantino
US,92,59.0,Pinot Noir
US,92,49.0,Pinot Noir
US,92,60.0,Syrah
US,92,28.0,Pinot Gris
US,92,58.0,Red Blend
Argentina,92,43.0,Malbec
US,92,30.0,Chardonnay
Australia,91,17.0,Shiraz
Australia,91,20.0,Shiraz-Grenache
France,89,20.0,Bordeaux-style Red Blend
Italy,89,25.0,Red Blend
Italy,89,25.0,Sangiovese
US,89,18.0,Pinot Noir
US,89,22.0,Chardonnay
Italy,89,32.0,Red Blend
US,89,28.0,White Blend
Italy,89,75.0,Red Blend
Italy,89,18.0,Red Blend
US,89,65.0,Pinot Noir
Italy,89,36.0,Red Blend
Australia,89,30.0,Cabernet Sauvignon
Spain,89,30.0,Tempranillo
Italy,89,28.0,Sangiovese
Italy,89,90.0,Sangiovese
Australia,89,18.0,Shiraz
US,89,60.0,Pinot Noir
US,89,32.0,Pinot Noir
Australia,89,17.0,Sauvignon Blanc
Italy,89,60.0,Red Blend
Australia,89,39.0,Shiraz
Australia,89,13.0,Chardonnay
US,89,77.0,Pinot Noir
Spain,89,29.0,Red Blend
Spain,89,10.0,Mencía
Italy,89,65.0,Red Blend
France,89,19.0,Bordeaux-style Red Blend
US,89,13.0,Merlot
US,93,48.0,Pinot Noir
US,93,46.0,Syrah
US,93,38.0,Pinot Noir
France,93,33.0,Provence red blend
US,93,52.0,Pinot Noir
US,93,30.0,Pinot Noir
US,93,46.0,Pinot Noir
US,93,44.0,Sparkling Blend
US,93,60.0,Pinot Noir
US,93,55.0,Pinot Noir
US,93,250.0,Cabernet Sauvignon
US,93,55.0,Pinot Noir
US,93,39.0,Red Blend
US,93,32.0,Syrah
Italy,93,50.0,Red Blend
US,93,40.0,Red Blend
US,93,72.0,Pinot Noir
US,93,125.0,Bordeaux-style Red Blend
US,93,30.0,Grüner Veltliner
US,93,245.0,Cabernet Sauvignon
US,93,75.0,Pinot Noir
France,93,35.0,Riesling
Italy,93,65.0,Red Blend
France,93,57.0,Pinot Noir
France,93,85.0,Pinot Noir
US,93,44.0,Pinot Noir
US,93,48.0,Chardonnay
US,93,48.0,Syrah
US,93,32.0,Chardonnay
South Africa,91,26.0,Syrah
Italy,91,70.0,Red Blend
New Zealand,91,33.0,Pinot Noir
Italy,91,47.0,Sangiovese
France,91,29.0,Chardonnay
Italy,91,33.0,Pinot Nero
France,91,62.0,Chardonnay
New Zealand,91,39.0,Pinot Noir
US,91,35.0,Merlot
Austria,91,20.0,Blaufränkisch
US,91,32.0,Pinot Noir
US,91,38.0,Zinfandel
US,91,45.0,Cabernet Sauvignon
Austria,91,27.0,Riesling
Austria,91,32.0,Grüner Veltliner
Austria,91,26.0,Grüner Veltliner
New Zealand,91,28.0,Sauvignon Blanc
US,91,65.0,Chardonnay
US,91,48.0,Pinot Noir
US,91,40.0,Claret
US,91,44.0,Syrah
US,91,36.0,Cabernet Sauvignon
US,91,70.0,Cabernet Sauvignon
US,91,90.0,Cabernet Sauvignon
Italy,91,18.0,Sangiovese
France,91,17.0,Rosé
France,91,27.0,Rosé
France,91,40.0,Red Blend
France,91,16.0,Rosé
US,91,50.0,Cabernet Sauvignon
US,87,36.0,Pinot Noir
US,87,15.0,Cabernet Franc
Austria,87,13.0,St. Laurent
Spain,87,45.0,Tempranillo Blend
US,87,29.0,Chardonnay
New Zealand,87,16.0,Sauvignon Blanc
Italy,87,25.0,Turbiana
Spain,87,10.0,White Blend
New Zealand,87,13.0,Pinot Gris
France,87,12.0,Merlot
France,87,13.0,Bordeaux-style White Blend
US,87,18.0,Bordeaux-style Red Blend
France,87,14.0,Chardonnay
France,87,18.0,Fer Servadou
Argentina,87,35.0,Petit Verdot
US,87,13.0,Pinot Gris
US,87,14.0,Sangiovese
Italy,87,26.0,Turbiana
US,87,30.0,Pinot Noir
France,87,14.0,Rosé
France,87,15.0,Rosé
France,87,30.0,Rosé
France,87,12.0,Rosé
France,87,13.0,Rosé
Italy,87,12.0,Sauvignon
US,87,15.0,Riesling
US,87,15.0,Riesling
New Zealand,87,15.0,Pinot Gris
US,84,18.0,Sauvignon Blanc
US,84,18.0,Sauvignon Blanc
France,83,14.0,Bordeaux-style Red Blend
Italy,83,32.0,Sangiovese
US,83,28.0,Pinot Noir
Spain,83,23.0,Red Blend
Italy,83,20.0,Chardonnay
Chile,83,8.0,Pinot Noir
Chile,83,12.0,Sauvignon Blanc
Chile,83,13.0,Sauvignon Blanc
US,83,10.0,Cabernet Sauvignon
Italy,83,10.0,Sauvignon
Italy,83,7.0,Lambrusco
Italy,83,9.0,Red Blend
US,83,30.0,Grenache-Syrah
US,83,30.0,Sparkling Blend
France,83,13.0,Rosé
Italy,83,12.0,Pinot Grigio
Spain,83,15.0,Sparkling Blend
Spain,83,15.0,Tempranillo
US,83,14.0,Chardonnay
Spain,83,13.0,Rosé
Spain,83,11.0,Monastrell
Spain,83,25.0,Rosé
France,83,13.0,Bordeaux-style Red Blend
Italy,83,15.0,Pinot Grigio
France,83,12.0,Bordeaux-style Red Blend
Italy,83,12.0,Montepulciano
US,93,66.0,Pinot Noir
Australia,93,38.0,Shiraz
Australia,93,122.0,Shiraz
Italy,92,42.0,Pinot Bianco
US,92,30.0,Viognier
US,92,70.0,Chardonnay
France,92,30.0,Pinot Gris
Portugal,92,150.0,Alicante Bouschet
France,92,62.0,Riesling
US,92,65.0,Pinot Noir
US,92,50.0,Pinot Noir
US,92,45.0,Red Blend
US,92,50.0,Pinot Noir
Portugal,92,20.0,Portuguese Red
US,92,75.0,Pinot Noir
US,92,45.0,Chardonnay
US,92,22.0,Chardonnay
US,92,55.0,Pinot Noir
Australia,92,19.0,Viognier
US,92,55.0,Pinot Noir
US,92,38.0,Syrah
US,92,65.0,Pinot Noir
US,92,55.0,Bordeaux-style Red Blend
US,92,39.0,Pinot Noir
US,92,25.0,Pinot Gris
Germany,92,34.0,Riesling
US,92,42.0,Cabernet Sauvignon
US,92,60.0,Pinot Noir
US,92,90.0,Cabernet Sauvignon
Spain,92,33.0,Tempranillo
US,86,18.0,Chardonnay
US,86,25.0,Pinot Noir
France,86,13.0,Gamay
US,86,22.0,Merlot
US,86,50.0,Red Blend
France,86,12.0,Ugni Blanc-Colombard
Italy,86,11.0,Negroamaro
Italy,86,17.0,Catarratto
US,86,22.0,Pinot Noir
France,86,15.0,Mauzac
France,86,8.0,Bordeaux-style Red Blend
France,86,11.0,Gamay
Chile,86,16.0,Syrah
France,86,19.0,Gros Manseng
Italy,86,14.0,Inzolia
Chile,86,14.0,Merlot
US,86,14.0,Chardonnay
Chile,86,19.0,Carmenère
US,86,28.0,Syrah
France,86,18.0,Bordeaux-style Red Blend
US,86,28.0,Pinotage
US,86,21.0,Rhône-style Red Blend
Italy,86,18.0,Carignano
Italy,86,13.0,Red Blend
Italy,86,20.0,Susumaniello
Chile,86,9.0,Merlot
Italy,86,13.0,Inzolia
Chile,86,17.0,Carmenère
Italy,90,17.0,Aglianico
US,90,26.0,Zinfandel
US,90,75.0,Pinot Noir
France,90,32.0,Chardonnay
Greece,90,17.0,Moschofilero
US,90,45.0,Chardonnay
US,90,45.0,Chardonnay
US,90,35.0,Pinot Noir
US,90,15.0,Chenin Blanc
US,90,50.0,Zinfandel
US,90,24.0,Rhône-style Red Blend
Italy,90,75.0,Red Blend
Spain,90,30.0,Tinto del Pais
France,90,55.0,Viognier
France,90,130.0,Syrah
France,90,20.0,Rhône-style Red Blend
France,90,39.0,Syrah
France,90,37.0,Rhône-style White Blend
France,90,112.0,Chardonnay
France,90,31.0,Chardonnay
US,90,40.0,Pinot Noir
US,90,95.0,Syrah
France,90,40.0,Chardonnay
France,90,60.0,Pinot Noir
US,90,18.0,Pinot Noir
US,90,52.0,Cabernet Sauvignon-Merlot
US,90,32.0,Rhône-style White Blend
US,90,25.0,Pinot Noir
US,91,35.0,Viognier
US,91,75.0,Syrah
France,91,40.0,Rhône-style Red Blend
US,91,40.0,Pinot Noir
Italy,91,15.0,Red Blend
France,91,38.0,Riesling
US,91,32.0,Syrah
US,91,40.0,Chardonnay
Spain,91,38.0,Mencía
France,91,31.0,Rhône-style Red Blend
US,91,52.0,Pinot Noir
US,91,52.0,Pinot Noir
Argentina,91,34.0,Malbec
Portugal,91,20.0,Baga-Touriga Nacional
Italy,91,70.0,Sangiovese
France,91,20.0,Riesling
US,91,45.0,Meritage
Spain,91,80.0,Red Blend
US,91,24.0,Pinot Blanc
Italy,91,15.0,Sangiovese
US,91,18.0,Pinot Blanc
France,91,27.0,Riesling
US,91,45.0,Red Blend
US,91,28.0,Syrah
Portugal,91,75.0,Portuguese Red
France,91,85.0,Syrah
Italy,91,29.0,Red Blend
France,91,20.0,Gewürztraminer
Spain,91,95.0,Red Blend
Australia,91,38.0,Shiraz
Spain,91,16.0,Red Blend
France,91,20.0,Bordeaux-style Red Blend
France,91,25.0,Chardonnay
Austria,91,17.0,Weissburgunder
US,91,38.0,Pinot Noir
US,91,49.0,Bordeaux-style Red Blend
France,91,20.0,Bordeaux-style Red Blend
US,91,32.0,Chardonnay
US,91,42.0,Pinot Noir
US,91,45.0,Sangiovese
US,91,28.0,Zinfandel
Germany,91,35.0,Riesling
US,91,60.0,Chardonnay
Argentina,91,76.0,Malbec
Austria,91,24.0,Riesling
Germany,91,39.0,Riesling
US,91,38.0,Pinot Noir
US,91,28.0,Petite Sirah
US,91,55.0,Pinot Noir
France,91,12.0,Bordeaux-style Red Blend
France,91,55.0,Bordeaux-style Red Blend
Italy,89,17.0,Red Blend
Italy,89,90.0,Sangiovese
Italy,89,26.0,Sangiovese
US,89,13.0,Merlot
Italy,89,52.0,Sangiovese
France,89,44.0,Bordeaux-style Red Blend
France,89,43.0,Bordeaux-style Red Blend
Italy,89,38.0,Red Blend
US,89,48.0,Merlot
Italy,89,45.0,Sangiovese
France,89,15.0,Pinot Blanc
France,89,17.0,Pinot Blanc
Italy,89,14.0,Red Blend
US,89,58.0,Merlot
Italy,89,24.0,Red Blend
Italy,89,40.0,Red Blend
Italy,89,18.0,Red Blend
US,89,22.0,Pinot Noir
Italy,89,95.0,Sangiovese
Spain,89,20.0,Tempranillo
Italy,89,43.0,Red Blend
US,89,48.0,Pinot Noir
US,89,40.0,Red Blend
Italy,89,32.0,Red Blend
US,89,35.0,Pinot Noir
Italy,89,49.0,Red Blend
Australia,89,13.0,Sauvignon Blanc
US,89,25.0,Pinot Noir
France,87,20.0,Rosé
US,87,28.0,Pinot Noir
US,87,42.0,Zinfandel
Austria,87,13.0,Rosé
Spain,87,10.0,White Blend
Italy,87,25.0,Turbiana
New Zealand,87,13.0,Pinot Gris
Argentina,87,35.0,Petit Verdot
US,87,13.0,Pinot Gris
US,87,14.0,Sangiovese
Italy,87,26.0,Turbiana
US,87,30.0,Pinot Noir
France,87,14.0,Rosé
France,87,15.0,Rosé
US,87,20.0,Zinfandel
US,87,36.0,Zinfandel
Argentina,87,30.0,Malbec
Spain,87,15.0,Tempranillo Blend
Spain,87,18.0,Xarel-lo
US,87,30.0,Chardonnay
Argentina,87,14.0,Malbec
US,87,60.0,Bordeaux-style Red Blend
Spain,87,20.0,Garnacha
Spain,87,13.0,Xarel-lo
US,87,16.0,Sauvignon Blanc
France,87,14.0,Chardonnay
US,93,35.0,Cabernet Sauvignon
US,93,21.0,Pinot Noir
US,93,30.0,Pinot Noir
France,93,463.0,Pinot Noir
France,93,260.0,Pinot Noir
US,93,55.0,Pinot Noir
US,93,60.0,Pinot Noir
US,93,39.0,Chardonnay
Italy,93,45.0,Red Blend
US,93,70.0,Pinot Noir
US,93,45.0,Chardonnay
US,93,68.0,Chardonnay
Chile,93,40.0,Syrah
US,93,50.0,Pinot Noir
US,93,85.0,Cabernet Sauvignon
US,93,42.0,Pinot Noir
US,93,60.0,Chardonnay
US,93,48.0,Pinot Noir
Italy,93,52.0,Red Blend
Chile,93,140.0,Red Blend
France,93,77.0,Pinot Noir
France,93,32.0,Provence red blend
US,93,150.0,Cabernet Sauvignon
France,93,48.0,Riesling
France,93,55.0,Gewürztraminer
France,93,53.0,Pinot Gris
US,93,115.0,Pinot Noir
US,91,35.0,Viognier
Argentina,91,28.0,Red Blend
US,91,22.0,Sauvignon Blanc
Italy,91,45.0,Red Blend
US,91,40.0,Bordeaux-style Red Blend
US,91,45.0,Syrah
US,91,43.0,Red Blend
France,91,30.0,Rosé
France,91,23.0,Rosé
France,91,20.0,Rosé
